
Id,Region,Time_GMT,Wday,O3,PM25,NO2,Place_ID
2380,2,3,0,113,425,85,h17
2381,2,4,0,101,325,96,h17
2382,2,5,0,148,555,89,h17
2383,2,6,0,410,589,156,h17
2384,2,7,0,320,625,147,h17
2385,2,8,0,131,718,120,h17
2386,2,9,0,141,388,138,h17
2387,2,10,0,120,388,142,h17
2388,2,11,0,116,388,103,h17
2389,2,12,0,129,388,113,h17
2390,2,13,0,128,388,96,h17
2391,2,14,0,100,350,138,h17
2392,2,15,0,101,294,132,h17
2393,2,16,0,117,260,88,h17
2394,2,17,0,128,260,87,h17
2395,2,18,0,135,255,96,h17
2396,2,19,0,166,255,101,h17
2397,2,20,0,126,232,82,h17
2398,2,21,0,138,211,81,h17
2399,2,22,0,100,211,90,h17
2400,2,23,0,103,208,84,h17
2401,2,0,1,100,308,82,h18
2402,2,1,1,101,478,81,h18
2403,2,2,1,117,356,88,h18
2404,2,3,1,128,425,95,h18
2405,2,4,1,135,325,96,h18
2406,2,5,1,166,555,89,h18
2407,2,6,1,410,589,154,h18
2408,2,7,1,410,625,148,h18
2409,2,8,1,131,714,120,h18
2410,2,9,1,141,388,138,h18
2411,2,10,1,130,695,142,h18
2412,2,11,1,136,564,103,h18
2413,2,12,1,129,488,113,h18
2414,2,13,1,128,388,96,h18
2415,2,14,1,119,350,154,h18
2416,2,15,1,122,294,152,h18
2417,2,16,1,145,260,88,h18
2418,2,17,1,134,248,87,h18
2419,2,18,1,410,255,96,h18
2420,2,19,1,127,355,101,h18
2421,2,20,1,120,232,82,h18
2422,2,21,1,115,211,81,h18
2423,2,22,1,113,311,80,h18
2424,2,23,1,101,208,84,h18
2425,2,0,0,127,458,82,h18
2426,2,1,0,120,320,91,h18
2427,2,2,0,115,356,88,h18
2428,2,3,0,113,425,85,h18
2429,2,4,0,101,325,96,h18
2430,2,5,0,148,324,89,h18
2431,2,6,0,410,589,156,h18
2432,2,7,0,320,625,147,h18
2433,2,8,0,131,714,120,h18
2434,2,9,0,141,485,138,h18
2435,2,10,0,120,695,142,h18
2436,2,11,0,116,564,103,h18
2437,2,12,0,129,202,113,h18
2438,2,13,0,128,388,96,h18
2439,2,14,0,100,350,138,h18
2440,2,15,0,101,294,132,h18
2441,2,16,0,117,260,88,h18
2442,2,17,0,128,248,87,h18
2443,2,18,0,135,255,96,h18
2444,2,19,0,166,355,101,h18
2445,2,20,0,126,232,82,h18
2446,2,21,0,138,421,81,h18
2447,2,22,0,100,311,90,h18
2448,2,23,0,103,325,84,h18
2449,2,0,1,100,208,82,h19
2450,2,1,1,101,378,81,h19
2451,2,2,1,117,356,88,h19
2452,2,3,1,128,425,95,h19
2453,2,4,1,135,325,96,h19
2454,2,5,1,166,555,89,h19
2455,2,6,1,410,589,154,h19
2456,2,7,1,410,625,148,h19
2457,2,8,1,131,718,120,h19
2458,2,9,1,141,388,138,h19
2459,2,10,1,130,388,142,h19
2460,2,11,1,136,388,103,h19
2461,2,12,1,129,388,113,h19
2462,2,13,1,128,388,96,h19
2463,2,14,1,119,350,154,h19
2464,2,15,1,122,294,152,h19
2465,2,16,1,145,260,88,h19
2466,2,17,1,134,260,87,h19
2467,2,18,1,410,255,96,h19
2468,2,19,1,127,255,101,h19
2469,2,20,1,120,232,82,h19
2470,2,21,1,115,211,81,h19
2471,2,22,1,113,211,80,h19
2472,2,23,1,101,208,84,h19
2473,2,0,0,127,308,82,h19
2474,2,1,0,120,478,91,h19
2475,2,2,0,115,356,88,h19
2476,2,3,0,113,425,85,h19
2477,2,4,0,101,325,96,h19
2478,2,5,0,148,555,89,h19
2479,2,6,0,410,589,156,h19
2480,2,7,0,320,625,147,h19
2481,2,8,0,131,714,120,h19
2482,2,9,0,141,388,138,h19
2483,2,10,0,120,695,142,h19
2484,2,11,0,116,564,103,h19
2485,2,12,0,129,488,113,h19
2486,2,13,0,128,388,96,h19
2487,2,14,0,100,350,138,h19
2488,2,15,0,101,294,132,h19
2489,2,16,0,117,260,88,h19
2490,2,17,0,128,248,87,h19
2491,2,18,0,135,255,96,h19
2492,2,19,0,166,355,101,h19
2493,2,20,0,126,232,82,h19
2494,2,21,0,138,211,81,h19
2495,2,22,0,100,311,90,h19
2496,2,23,0,103,208,84,h19
2497,2,0,1,100,458,82,h20
2498,2,1,1,101,320,81,h20
2499,2,2,1,117,356,88,h20
2500,2,3,1,128,425,95,h20
2501,2,4,1,135,325,96,h20
2502,2,5,1,166,324,89,h20
2503,2,6,1,410,589,154,h20
2504,2,7,1,410,625,148,h20
2505,2,8,1,131,714,120,h20
2506,2,9,1,141,485,138,h20
2507,2,10,1,130,695,142,h20
2508,2,11,1,136,564,103,h20
2509,2,12,1,129,202,113,h20
2510,2,13,1,128,388,96,h20
2511,2,14,1,119,350,154,h20
2512,2,15,1,122,294,152,h20
2513,2,16,1,145,260,88,h20
2514,2,17,1,134,248,87,h20
2515,2,18,1,410,255,96,h20
2516,2,19,1,127,355,101,h20
2517,2,20,1,120,232,82,h20
2518,2,21,1,115,421,81,h20
2519,2,22,1,113,311,80,h20
2520,2,23,1,101,325,84,h20
2521,2,0,0,127,208,82,h20
2522,2,1,0,120,378,91,h20
2523,2,2,0,115,356,88,h20
2524,2,3,0,113,425,85,h20
2525,2,4,0,101,325,96,h20
2526,2,5,0,148,555,89,h20
2527,2,6,0,210,589,156,h20
2528,2,7,0,320,625,147,h20
2529,2,8,0,131,718,120,h20
2530,2,9,0,141,388,138,h20
2531,2,10,0,120,388,142,h20
2532,2,11,0,116,388,103,h20
2533,2,12,0,129,388,113,h20
2534,2,13,0,128,388,96,h20
2535,2,14,0,100,350,138,h20
2536,2,15,0,101,294,132,h20
2537,2,16,0,117,260,88,h20
2538,2,17,0,128,260,87,h20
2539,2,18,0,135,255,96,h20
2540,2,19,0,166,255,101,h20
2541,2,20,0,126,232,82,h20
2542,2,21,0,138,211,81,h20
2543,2,22,0,100,211,90,h20
2544,2,23,0,103,208,84,h20
2545,2,0,1,100,308,82,h21
2546,2,1,1,101,478,81,h21
2547,2,2,1,117,356,88,h21
2548,2,3,1,128,425,95,h21
2549,2,4,1,135,325,96,h21
2550,2,5,1,166,555,89,h21
2551,2,6,1,410,589,154,h21
2552,2,7,1,410,625,148,h21
2553,2,8,1,131,714,120,h21
2554,2,9,1,141,388,138,h21
2555,2,10,1,130,695,142,h21
2556,2,11,1,136,564,103,h21
2557,2,12,1,129,488,113,h21
2558,2,13,1,128,388,96,h21
2559,2,14,1,119,350,154,h21
2560,2,15,1,122,294,152,h21
2561,2,16,1,145,260,88,h21
2562,2,17,1,134,248,87,h21
2563,2,18,1,410,255,96,h21
2564,2,19,1,127,355,101,h21
2565,2,20,1,120,232,82,h21
2566,2,21,1,115,211,81,h21
2567,2,22,1,113,311,80,h21
2568,2,23,1,101,208,84,h21
2569,2,0,0,127,458,82,h21
2570,2,1,0,120,320,91,h21
2571,2,2,0,115,356,88,h21
2572,2,3,0,113,425,85,h21
2573,2,4,0,101,325,96,h21
2574,2,5,0,148,324,89,h21
2575,2,6,0,410,589,156,h21
2576,2,7,0,320,625,147,h21
2577,2,8,0,131,714,120,h21
2578,2,9,0,141,485,138,h21
2579,2,10,0,120,695,142,h21
2580,2,11,0,116,564,103,h21
2581,2,12,0,129,202,113,h21
2582,2,13,0,128,388,96,h21
2583,2,14,0,100,350,138,h21
2584,2,15,0,101,294,132,h21
2585,2,16,0,117,260,88,h21
2586,2,17,0,128,248,87,h21
2587,2,18,0,135,255,96,h21
2588,2,19,0,166,355,101,h21
2589,2,20,0,126,232,82,h21
2590,2,21,0,138,421,81,h21
2591,2,22,0,100,311,90,h21
2592,2,23,0,103,325,84,h21
2593,2,0,1,100,208,82,h22
2594,2,1,1,101,378,81,h22
2595,2,2,1,117,356,88,h22
2596,2,3,1,128,425,95,h22
2597,2,4,1,135,325,96,h22
2598,2,5,1,166,555,89,h22
2599,2,6,1,410,589,154,h22
2600,2,7,1,410,625,148,h22
2601,2,8,1,131,718,120,h22
2602,2,9,1,141,388,138,h22
2603,2,10,1,130,388,142,h22
2604,2,11,1,136,388,103,h22
2605,2,12,1,129,388,113,h22
2606,2,13,1,128,388,96,h22
2607,2,14,1,119,350,154,h22
2608,2,15,1,122,294,152,h22
2609,2,16,1,145,260,88,h22
2610,2,17,1,134,260,87,h22
2611,2,18,1,410,255,96,h22
2612,2,19,1,127,255,101,h22
2613,2,20,1,120,232,82,h22
2614,2,21,1,115,211,81,h22
2615,2,22,1,113,211,80,h22
2616,2,23,1,101,208,84,h22
2617,2,0,0,127,308,82,h22
2618,2,1,0,120,478,91,h22
2619,2,2,0,115,356,88,h22
2620,2,3,0,113,425,85,h22
2621,2,4,0,101,325,96,h22
2622,2,5,0,148,555,89,h22
2623,2,6,0,410,589,156,h22
2624,2,7,0,320,625,147,h22
2625,2,8,0,131,714,120,h22
2626,2,9,0,141,388,138,h22
2627,2,10,0,120,695,142,h22
2628,2,11,0,116,564,103,h22
2629,2,12,0,129,488,113,h22
2630,2,13,0,128,388,96,h22
2631,2,14,0,100,350,138,h22
2632,2,15,0,101,294,132,h22
2633,2,16,0,117,260,88,h22
2634,2,17,0,128,248,87,h22
2635,2,18,0,135,255,96,h22
2636,2,19,0,166,355,101,h22
2637,2,20,0,126,232,82,h22
2638,2,21,0,138,211,81,h22
2639,2,22,0,100,311,90,h22
2640,2,23,0,103,208,84,h22
2641,2,0,1,100,458,82,h23
2642,2,1,1,101,320,81,h23
2643,2,2,1,117,356,88,h23
2644,2,3,1,128,425,95,h23
2645,2,4,1,135,325,96,h23
2646,2,5,1,166,324,89,h23
2647,2,6,1,410,589,154,h23
2648,2,7,1,410,625,148,h23
2649,2,8,1,131,714,120,h23
2650,2,9,1,141,485,138,h23
2651,2,10,1,130,695,142,h23
2652,2,11,1,136,564,103,h23
2653,2,12,1,129,202,113,h23
2654,2,13,1,128,388,96,h23
2655,2,14,1,119,350,154,h23
2656,2,15,1,122,294,152,h23
2657,2,16,1,145,260,88,h23
2658,2,17,1,134,248,87,h23
2659,2,18,1,410,255,96,h23
2660,2,19,1,127,355,101,h23
2661,2,20,1,120,232,82,h23
2662,2,21,1,115,421,81,h23
2663,2,22,1,113,311,80,h23
2664,2,23,1,101,325,84,h23
2665,2,0,0,127,208,82,h23
2666,2,1,0,120,378,91,h23
2667,2,2,0,115,356,88,h23
2668,2,3,0,113,425,85,h23
2669,2,4,0,101,325,96,h23
2670,2,5,0,148,555,89,h23
2671,2,6,0,410,589,156,h23
2672,2,7,0,320,625,147,h23
2673,2,8,0,131,718,120,h23
2674,2,9,0,141,388,138,h23
2675,2,10,0,120,388,142,h23
2676,2,11,0,116,388,103,h23
2677,2,12,0,129,388,113,h23
2678,2,13,0,128,388,96,h23
2679,2,14,0,100,350,138,h23
2680,2,15,0,101,294,132,h23
2681,2,16,0,117,260,88,h23
2682,2,17,0,128,260,87,h23
2683,2,18,0,135,255,96,h23
2684,2,19,0,166,255,101,h23
2685,2,20,0,126,232,82,h23
2686,2,21,0,138,211,81,h23
2687,2,22,0,100,211,90,h23
2688,2,23,0,103,208,84,h23
2689,2,0,1,100,308,82,h24
2690,2,1,1,101,478,81,h24
2691,2,2,1,117,356,88,h24
2692,2,3,1,128,425,95,h24
2693,2,4,1,135,325,96,h24
2694,2,5,1,166,555,89,h24
2695,2,6,1,410,589,154,h24
2696,2,7,1,410,625,148,h24
2697,2,8,1,131,714,120,h24
2698,2,9,1,141,388,138,h24
2699,2,10,1,130,695,142,h24
2700,2,11,1,136,564,103,h24
2701,2,12,1,129,488,113,h24
2702,2,13,1,128,388,96,h24
2703,2,14,1,119,350,154,h24
2704,2,15,1,122,294,152,h24
2705,2,16,1,145,260,88,h24
2706,2,17,1,134,248,87,h24
2707,2,18,1,410,255,96,h24
2708,2,19,1,127,355,101,h24
2709,2,20,1,120,232,82,h24
2710,2,21,1,115,211,81,h24
2711,2,22,1,113,311,80,h24
2712,2,23,1,101,208,84,h24
2713,2,0,0,127,458,82,h24
2714,2,1,0,120,320,91,h24
2715,2,2,0,115,356,88,h24
2716,2,3,0,113,425,85,h24
2717,2,4,0,101,325,96,h24
2718,2,5,0,148,324,89,h24
2719,2,6,0,410,589,156,h24
2720,2,7,0,320,625,147,h24
2721,2,8,0,131,714,120,h24
2722,2,9,0,141,485,138,h24
2723,2,10,0,120,695,142,h24
2724,2,11,0,116,564,103,h24
2725,2,12,0,129,202,113,h24
2726,2,13,0,128,388,96,h24
2727,2,14,0,100,350,138,h24
2728,2,15,0,101,294,132,h24
2729,2,16,0,117,260,88,h24
2730,2,17,0,128,248,87,h24
2731,2,18,0,135,255,96,h24
2732,2,19,0,166,355,101,h24
2733,2,20,0,126,232,82,h24
2734,2,21,0,138,421,81,h24
2735,2,22,0,100,311,90,h24
2736,2,23,0,103,325,84,h24
2737,2,0,1,100,208,82,h25
2738,2,1,1,101,378,81,h25
2739,2,2,1,117,356,88,h25
2740,2,3,1,128,425,95,h25
2741,2,4,1,135,325,96,h25
2742,2,5,1,166,555,89,h25
2743,2,6,1,410,589,154,h25
2744,2,7,1,410,625,148,h25
2745,2,8,1,131,718,120,h25
2746,2,9,1,141,388,138,h25
2747,2,10,1,130,388,142,h25
2748,2,11,1,136,388,103,h25
2749,2,12,1,129,388,113,h25
2750,2,13,1,128,388,96,h25
2751,2,14,1,119,350,154,h25
2752,2,15,1,122,294,152,h25
2753,2,16,1,145,260,88,h25
2754,2,17,1,134,260,87,h25
2755,2,18,1,410,255,96,h25
2756,2,19,1,127,255,101,h25
2757,2,20,1,120,232,82,h25
2758,2,21,1,115,211,81,h25
2759,2,22,1,113,211,80,h25
2760,2,23,1,101,208,84,h25
2761,2,0,0,127,308,82,h25
2762,2,1,0,120,478,91,h25
2763,2,2,0,115,356,88,h25
2764,2,3,0,113,425,85,h25
2765,2,4,0,101,325,96,h25
2766,2,5,0,148,555,89,h25
2767,2,6,0,410,589,156,h25
2768,2,7,0,320,625,147,h25
2769,2,8,0,131,714,120,h25
2770,2,9,0,141,388,138,h25
2771,2,10,0,120,695,142,h25
2772,2,11,0,116,564,103,h25
2773,2,12,0,129,488,113,h25
2774,2,13,0,128,388,96,h25
2775,2,14,0,100,350,138,h25
2776,2,15,0,101,294,132,h25
2777,2,16,0,117,260,88,h25
2778,2,17,0,128,248,87,h25
2779,2,18,0,135,255,96,h25
2780,2,19,0,166,355,101,h25
2781,2,20,0,126,232,82,h25
2782,2,21,0,138,211,81,h25
2783,2,22,0,100,311,90,h25
2784,2,23,0,103,208,84,h25
2785,2,0,1,100,458,82,h26
2786,2,1,1,101,320,81,h26
2787,2,2,1,117,356,88,h26
2788,2,3,1,128,425,95,h26
2789,2,4,1,135,325,96,h26
2790,2,5,1,166,324,89,h26
2791,2,6,1,410,589,154,h26
2792,2,7,1,410,625,148,h26
2793,2,8,1,131,714,120,h26
2794,2,9,1,141,485,138,h26
2795,2,10,1,130,695,142,h26
2796,2,11,1,136,564,103,h26
2797,2,12,1,129,202,113,h26
2798,2,13,1,128,388,96,h26
2799,2,14,1,119,350,154,h26
2800,2,15,1,122,294,152,h26
2801,2,16,1,145,260,88,h26
2802,2,17,1,134,248,87,h26
2803,2,18,1,310,255,96,h26
2804,2,19,1,127,355,101,h26
2805,2,20,1,120,232,82,h26
2806,2,21,1,115,421,81,h26
2807,2,22,1,113,311,80,h26
2808,2,23,1,101,325,84,h26
2809,2,0,0,127,208,82,h26
2810,2,1,0,120,378,91,h26
2811,2,2,0,115,356,88,h26
2812,2,3,0,113,425,85,h26
2813,2,4,0,101,325,96,h26
2814,2,5,0,148,555,89,h26
2815,2,6,0,410,589,156,h26
2816,2,7,0,320,625,147,h26
2817,2,8,0,131,718,120,h26
2818,2,9,0,141,388,138,h26
2819,2,10,0,120,388,142,h26
2820,2,11,0,116,388,103,h26
2821,2,12,0,129,388,113,h26
2822,2,13,0,128,388,96,h26
2823,2,14,0,100,350,138,h26
2824,2,15,0,101,294,132,h26
2825,2,16,0,117,260,88,h26
2826,2,17,0,128,260,87,h26
2827,2,18,0,135,255,96,h26
2828,2,19,0,166,255,101,h26
2829,2,20,0,126,232,82,h26
2830,2,21,0,138,211,81,h26
2831,2,22,0,100,211,90,h26
2832,2,23,0,103,208,84,h26
2833,2,0,1,100,458,82,h27
2834,2,1,1,101,320,81,h27
2835,2,2,1,117,356,88,h27
2836,2,3,1,128,425,95,h27
2837,2,4,1,135,325,96,h27
2838,2,5,1,166,324,89,h27
2839,2,6,1,410,589,154,h27
2840,2,7,1,410,625,148,h27
2841,2,8,1,131,714,120,h27
2842,2,9,1,141,485,138,h27
2843,2,10,1,130,695,142,h27
2844,2,11,1,136,564,103,h27
2845,2,12,1,129,202,113,h27
2846,2,13,1,128,388,96,h27

2847,2,14,1,119,350,154,h27
2848,2,15,1,122,294,152,h27
2849,2,16,1,145,260,88,h27
2850,2,17,1,134,248,87,h27
2851,2,18,1,410,255,96,h27
2852,2,19,1,127,355,101,h27
2853,2,20,1,120,232,82,h27
2854,2,21,1,115,421,81,h27
2855,2,22,1,113,311,80,h27
2856,2,23,1,101,325,84,h27
2857,2,0,0,127,308,82,h27
2858,2,1,0,120,478,81,h27
2859,2,2,0,115,356,88,h27
2860,2,3,0,113,425,95,h27
2861,2,4,0,101,325,96,h27
2862,2,5,0,148,555,89,h27
2863,2,6,0,410,589,154,h27
2864,2,7,0,220,625,148,h27
2865,2,8,0,131,414,120,h27
2866,2,9,0,141,388,138,h27
2867,2,10,0,120,695,142,h27
2868,2,11,0,116,564,103,h27
2869,2,12,0,129,488,113,h27
2870,2,13,0,128,388,96,h27
2871,2,14,0,100,350,154,h27
2872,2,15,0,101,294,152,h27
2873,2,16,0,117,260,88,h27
2874,2,17,0,128,248,87,h27
2875,2,18,0,135,255,96,h27
2876,2,19,0,166,355,101,h27
2877,2,20,0,126,232,82,h27
2878,2,21,0,138,211,81,h27
2879,2,22,0,100,311,80,h27
2880,2,23,0,103,208,84,h27
2881,2,0,1,100,208,82,h28
2882,2,1,1,101,378,91,h28
2883,2,2,1,117,356,88,h28
2884,2,3,1,128,425,85,h28
2885,2,4,1,135,325,96,h28
2886,2,5,1,166,555,89,h28
2887,2,6,1,110,589,156,h28
2888,2,7,1,210,625,147,h28
2889,2,8,1,131,718,120,h28
2890,2,9,1,141,388,138,h28
2891,2,10,1,130,388,142,h28
2892,2,11,1,136,388,103,h28
2893,2,12,1,129,388,113,h28
2894,2,13,1,128,388,96,h28
2895,2,14,1,119,350,138,h28
2896,2,15,1,122,294,132,h28
2897,2,16,1,145,260,88,h28
2898,2,17,1,134,260,87,h28
2899,2,18,1,210,255,96,h28
2900,2,19,1,127,255,101,h28
2901,2,20,1,120,232,82,h28
2902,2,21,1,115,211,81,h28
2903,2,22,1,113,211,90,h28
2904,2,23,1,101,208,84,h28
2905,2,0,0,127,308,82,h28
2906,2,1,0,120,478,81,h28
2907,2,2,0,115,356,88,h28
2908,2,3,0,113,425,95,h28
2909,2,4,0,101,325,96,h28
2910,2,5,0,148,555,89,h28
2911,2,6,0,110,589,154,h28
2912,2,7,0,220,525,148,h28
2913,2,8,0,131,514,120,h28
2914,2,9,0,141,388,138,h28
2915,2,10,0,120,695,142,h28
2916,2,11,0,116,564,103,h28
2917,2,12,0,129,488,113,h28
2918,2,13,0,128,388,96,h28
2919,2,14,0,100,350,154,h28
2920,2,15,0,101,294,152,h28
2921,2,16,0,117,260,88,h28
2922,2,17,0,128,248,87,h28
2923,2,18,0,135,255,96,h28
2924,2,19,0,166,355,101,h28
2925,2,20,0,126,232,82,h28
2926,2,21,0,138,211,81,h28
2927,2,22,0,100,311,80,h28
2928,2,23,0,103,208,84,h28
2929,2,0,1,100,458,82,h29
2930,2,1,1,101,320,91,h29
2931,2,2,1,117,356,88,h29
2932,2,3,1,128,425,85,h29
2933,2,4,1,135,325,96,h29
2934,2,5,1,166,324,89,h29
2935,2,6,1,410,589,156,h29
2936,2,7,1,410,625,147,h29
2937,2,8,1,131,714,120,h29
2938,2,9,1,141,485,138,h29
2939,2,10,1,130,695,142,h29
2940,2,11,1,136,564,103,h29
2941,2,12,1,129,202,113,h29
2942,2,13,1,128,388,96,h29
2943,2,14,1,119,350,138,h29
2944,2,15,1,122,294,132,h29
2945,2,16,1,145,260,88,h29
2946,2,17,1,134,248,87,h29
2947,2,18,1,410,255,96,h29
2948,2,19,1,127,355,101,h29
2949,2,20,1,120,232,82,h29
2950,2,21,1,115,421,81,h29
2951,2,22,1,113,311,90,h29
2952,2,23,1,101,325,84,h29
2953,2,0,0,127,208,82,h29
2954,2,1,0,120,378,81,h29
2955,2,2,0,115,356,88,h29
2956,2,3,0,113,425,95,h29
2957,2,4,0,101,325,96,h29
2958,2,5,0,148,555,89,h29
2959,2,6,0,410,589,154,h29
2960,2,7,0,320,625,148,h29
2961,2,8,0,131,518,120,h29
2962,2,9,0,141,388,138,h29
2963,2,10,0,120,388,142,h29
2964,2,11,0,116,388,103,h29
2965,2,12,0,129,388,113,h29
2966,2,13,0,128,388,96,h29
2967,2,14,0,100,350,154,h29
2968,2,15,0,101,294,152,h29
2969,2,16,0,117,260,88,h29
2970,2,17,0,128,260,87,h29
2971,2,18,0,135,255,96,h29
2972,2,19,0,166,255,101,h29
2973,2,20,0,126,232,82,h29
2974,2,21,0,138,211,81,h29
2975,2,22,0,100,211,80,h29
2976,2,23,0,103,208,84,h29
2977,2,0,1,100,308,82,h30
2978,2,1,1,101,478,91,h30
2979,2,2,1,117,356,88,h30
2980,2,3,1,128,425,85,h30
2981,2,4,1,135,325,96,h30
2982,2,5,1,166,555,89,h30
2983,2,6,1,410,589,156,h30
2984,2,7,1,410,525,147,h30
2985,2,8,1,131,414,120,h30
2986,2,9,1,141,388,138,h30
2987,2,10,1,130,595,142,h30
2988,2,11,1,136,564,103,h30
2989,2,12,1,129,488,113,h30
2990,2,13,1,128,388,96,h30
2991,2,14,1,119,350,138,h30
2992,2,15,1,122,294,132,h30
2993,2,16,1,145,260,88,h30
2994,2,17,1,134,248,87,h30
2995,2,18,1,410,255,96,h30
2996,2,19,1,127,355,101,h30
2997,2,20,1,120,232,82,h30
2998,2,21,1,115,211,81,h30
2999,2,22,1,113,311,90,h30
3000,2,23,1,101,208,84,h30
3001,2,0,0,127,458,82,h30
3002,2,1,0,120,320,81,h30
3003,2,2,0,115,356,88,h30
3004,2,3,0,113,425,95,h30
3005,2,4,0,101,325,96,h30
3006,2,5,0,148,324,89,h30
3007,2,6,0,410,589,154,h30
3008,2,7,0,320,625,148,h30
3009,2,8,0,131,714,120,h30
3010,2,9,0,141,485,138,h30
3011,2,10,0,120,695,142,h30
3012,2,11,0,116,564,103,h30
3013,2,12,0,129,202,113,h30
3014,2,13,0,128,388,96,h30
3015,2,14,0,100,350,154,h30
3016,2,15,0,101,294,152,h30
3017,2,16,0,117,260,88,h30
3018,2,17,0,128,248,87,h30
3019,2,18,0,135,255,96,h30
3020,2,19,0,166,355,101,h30
3021,2,20,0,126,232,82,h30
3022,2,21,0,138,421,81,h30
3023,2,22,0,100,311,80,h30
3024,2,23,0,103,325,84,h30
3025,2,0,1,100,208,82,h31
3026,2,1,1,101,378,91,h31
3027,2,2,1,117,356,88,h31
3028,2,3,1,128,425,85,h31
3029,2,4,1,135,325,96,h31
3030,2,5,1,166,555,89,h31
3031,2,6,1,310,589,156,h31
3032,2,7,1,210,625,147,h31
3033,2,8,1,131,518,120,h31
3034,2,9,1,141,388,138,h31
3035,2,10,1,130,388,142,h31
3036,2,11,1,136,388,103,h31
3037,2,12,1,129,388,113,h31
3038,2,13,1,128,388,96,h31
3039,2,14,1,119,350,138,h31
3040,2,15,1,122,294,132,h31
3041,2,16,1,145,260,88,h31
3042,2,17,1,134,260,87,h31
3043,2,18,1,410,255,96,h31
3044,2,19,1,127,255,101,h31
3045,2,20,1,120,232,82,h31
3046,2,21,1,115,211,81,h31
3047,2,22,1,113,211,90,h31
3048,2,23,1,101,208,84,h31
3049,2,0,0,127,308,82,h31
3050,2,1,0,120,478,81,h31
3051,2,2,0,115,356,88,h31
3052,2,3,0,113,425,95,h31
3053,2,4,0,101,325,96,h31
3054,2,5,0,148,355,89,h31
3055,2,6,0,410,589,154,h31
3056,2,7,0,320,425,148,h31
3057,2,8,0,131,414,120,h31
3058,2,9,0,141,388,138,h31
3059,2,10,0,120,695,142,h31
3060,2,11,0,116,564,103,h31
3061,2,12,0,129,488,113,h31
3062,2,13,0,128,388,96,h31
3063,2,14,0,100,350,154,h31
3064,2,15,0,101,294,152,h31
3065,2,16,0,117,260,88,h31
3066,2,17,0,128,248,87,h31
3067,2,18,0,135,255,96,h31
3068,2,19,0,166,355,101,h31
3069,2,20,0,126,232,82,h31
3070,2,21,0,138,211,81,h31
3071,2,22,0,100,311,80,h31
3072,2,23,0,103,208,84,h31
3073,3,0,1,40,78,33,n1
3074,3,1,1,40,52,33,n1
3075,3,2,1,45,54,35,n1
3076,3,3,1,40,56,32,n1
3077,3,4,1,40,55,33,n1
3078,3,5,1,40,54,32,n1
3079,3,6,1,23,74,23,n1
3080,3,7,1,42,85,35,n1
3081,3,8,1,45,65,32,n1
3082,3,9,1,41,85,32,n1
3083,3,10,1,32,87,36,n1
3084,3,11,1,25,89,35,n1
3085,3,12,1,45,87,36,n1
3086,3,13,1,23,85,35,n1
3087,3,14,1,22,99,37,n1
3088,3,15,1,42,85,32,n1
3089,3,16,1,32,87,36,n1
3090,3,17,1,41,54,33,n1
3091,3,18,1,32,56,36,n1
3092,3,19,1,25,55,39,n1
3093,3,20,1,26,85,35,n1
3094,3,21,1,28,77,37,n1
3095,3,22,1,23,74,41,n1
3096,3,23,1,23,45,42,n1
3097,3,0,0,25,54,41,n1
3098,3,1,0,26,52,45,n1
3099,3,2,0,27,65,42,n1
3100,3,3,0,28,58,46,n1
3101,3,4,0,32,57,48,n1
3102,3,5,0,32,87,47,n1
3103,3,6,0,45,84,41,n1
3104,3,7,0,42,84,32,n1
3105,3,8,0,32,87,36,n1
3106,3,9,0,32,85,35,n1
3107,3,10,0,42,98,36,n1
3108,3,11,0,45,87,46,n1
3109,3,12,0,43,85,35,n1
3110,3,13,0,40,87,25,n1
3111,3,14,0,41,74,22,n1
3112,3,15,0,41,87,36,n1
3113,3,16,0,42,78,36,n1
3114,3,17,0,41,87,35,n1
3115,3,18,0,32,54,38,n1
3116,3,19,0,41,56,37,n1
3117,3,20,0,32,55,42,n1
3118,3,21,0,35,56,42,n1
3119,3,22,0,36,74,32,n1
3120,3,23,0,38,65,36,n1
3121,3,0,1,31,78,33,n2
3122,3,1,1,34,52,33,n2
3123,3,2,1,30,54,30,n2
3124,3,3,1,32,56,35,n2
3125,3,4,1,35,55,36,n2
3126,3,5,1,33,54,32,n2
3127,3,6,1,32,74,34,n2
3128,3,7,1,42,85,31,n2
3129,3,8,1,44,65,32,n2
3130,3,9,1,41,85,35,n2
3131,3,10,1,45,87,23,n2
3132,3,11,1,47,89,25,n2
3133,3,12,1,45,87,32,n2
3134,3,13,1,46,85,42,n2
3135,3,14,1,47,99,42,n2
3136,3,15,1,42,85,42,n2
3137,3,16,1,41,87,48,n2
3138,3,17,1,45,54,47,n2
3139,3,18,1,42,56,41,n2
3140,3,19,1,41,55,43,n2
3141,3,20,1,41,85,45,n2
3142,3,21,1,42,77,23,n2
3143,3,22,1,32,74,21,n2
3144,3,23,1,35,45,35,n2
3145,3,0,0,32,54,36,n2
3146,3,1,0,36,52,36,n2
3147,3,2,0,32,65,42,n2
3148,3,3,0,32,58,12,n2
3149,3,4,0,32,57,23,n2
3150,3,5,0,36,87,23,n2
3151,3,6,0,33,84,23,n2
3152,3,7,0,33,84,25,n2
3153,3,8,0,34,87,41,n2
3154,3,9,0,46,85,32,n2
